Last Activity Date,部署,Display Name,Meeting Created Count の合計,Read Count の合計,Receive Count の合計,Meeting Interacted Count の合計,Report Period の合計
2022/12/14 0:00,部署 A,ユーザー1310,0,15,45,0,180
2022/12/24 0:00,部署 A,ユーザー1311,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー1313,0,1772,1676,0,180
2022/12/23 0:00,部署 A,ユーザー1314,0,378,961,0,180
2022/12/23 0:00,部署 A,ユーザー1315,0,203,287,0,180
2022/12/22 0:00,部署 A,ユーザー1317,0,595,924,0,180
2022/12/23 0:00,部署 A,ユーザー1318,0,0,3,0,180
,部署 A,ユーザー1319,0,0,0,0,180
2022/11/4 0:00,部署 A,ユーザー1321,0,0,12,0,180
2022/12/23 0:00,部署 A,ユーザー1322,0,1072,1090,0,180
2022/12/23 0:00,部署 A,ユーザー1323,0,865,868,122,180
2022/12/23 0:00,部署 A,ユーザー1324,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー1326,0,1624,1608,0,180
2022/12/23 0:00,部署 A,ユーザー1327,0,527,500,0,180
2022/12/22 0:00,部署 A,ユーザー1329,0,316,323,0,180
2022/12/24 0:00,部署 A,ユーザー1330,0,412,369,0,180
2022/12/23 0:00,部署 A,ユーザー1331,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1333,0,221,290,0,180
,部署 A,ユーザー1334,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1335,0,818,817,0,180
2022/12/23 0:00,部署 A,ユーザー1336,0,1804,604,0,180
2022/12/23 0:00,部署 A,ユーザー1338,0,1217,974,1,180
2022/12/23 0:00,部署 A,ユーザー1339,0,307,292,0,180
2022/12/23 0:00,部署 A,ユーザー1342,0,276,261,0,180
2022/12/23 0:00,部署 A,ユーザー1343,0,142,161,0,180
2022/12/23 0:00,部署 A,ユーザー1344,0,273,275,0,180
2022/12/23 0:00,部署 A,ユーザー1347,0,1241,1493,8,180
2022/12/23 0:00,部署 A,ユーザー1348,0,1463,1745,0,180
2022/12/23 0:00,部署 A,ユーザー1350,0,497,423,0,180
2022/12/23 0:00,部署 A,ユーザー1352,0,1073,1164,0,180
,部署 A,ユーザー1353,0,0,363,0,180
2022/12/23 0:00,部署 A,ユーザー1357,0,0,0,0,180
2022/11/25 0:00,部署 A,ユーザー1359,0,4,57,0,180
2022/12/16 0:00,部署 A,ユーザー1360,0,0,3,0,180
2022/12/23 0:00,部署 A,ユーザー1361,0,3240,3661,0,180
2022/12/23 0:00,部署 A,ユーザー1362,0,5566,5371,4,180
2022/12/22 0:00,部署 A,ユーザー1363,0,118,87,0,180
2022/12/23 0:00,部署 A,ユーザー1364,0,218,335,1,180
2022/12/24 0:00,部署 A,ユーザー1365,0,368,548,0,180
2022/12/23 0:00,部署 A,ユーザー1367,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1368,0,94,152,0,180
2022/12/23 0:00,部署 A,ユーザー1369,0,683,610,0,180
2022/12/23 0:00,部署 A,ユーザー1371,0,1480,3306,0,180
2022/12/22 0:00,部署 A,ユーザー1372,0,246,241,0,180
,部署 A,ユーザー1373,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー1376,0,349,335,0,180
2022/12/23 0:00,部署 A,ユーザー1377,0,850,827,5,180
2022/12/23 0:00,部署 A,ユーザー1378,0,969,986,0,180
2022/12/23 0:00,部署 A,ユーザー1379,0,765,1341,0,180
2022/11/4 0:00,部署 A,ユーザー1381,0,0,164,0,180
2022/12/23 0:00,部署 A,ユーザー1386,0,270,257,0,180
2022/11/6 0:00,部署 A,ユーザー1389,0,1,9,0,180
,部署 A,ユーザー1390,0,0,6,0,180
2022/12/22 0:00,部署 A,ユーザー1391,0,1753,1729,44,180
2022/12/23 0:00,部署 A,ユーザー1392,0,291,320,0,180
2022/12/23 0:00,部署 A,ユーザー1395,0,1695,3581,0,180
2022/12/23 0:00,部署 A,ユーザー1396,0,249,249,3,180
2022/12/23 0:00,部署 A,ユーザー1398,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1399,0,326,322,0,180
2022/12/23 0:00,部署 A,ユーザー1400,0,1195,899,0,180
2022/12/23 0:00,部署 A,ユーザー1401,0,274,252,0,180
2022/12/23 0:00,部署 A,ユーザー1402,0,69,103,0,180
2022/12/23 0:00,部署 A,ユーザー1403,0,809,845,0,180
2022/12/23 0:00,部署 A,ユーザー1404,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1405,0,3024,2934,0,180
2022/12/23 0:00,部署 A,ユーザー1410,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー1411,0,1190,1168,0,180
2022/12/24 0:00,部署 A,ユーザー1412,0,625,319,0,180
2022/12/23 0:00,部署 A,ユーザー1413,0,639,808,0,180
2022/12/23 0:00,部署 A,ユーザー1414,0,1005,1908,0,180
2022/12/23 0:00,部署 A,ユーザー1416,0,291,284,0,180
2022/12/23 0:00,部署 A,ユーザー1419,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1420,0,1129,1123,0,180
2022/11/12 0:00,部署 A,ユーザー1421,0,0,555,0,180
2022/11/11 0:00,部署 A,ユーザー1423,0,0,176,0,180
2022/12/23 0:00,部署 A,ユーザー1424,0,2006,3645,0,180
2022/12/22 0:00,部署 A,ユーザー1425,0,194,237,0,180
,部署 A,ユーザー1426,0,0,7,0,180
2022/12/23 0:00,部署 A,ユーザー1429,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー1430,0,325,340,0,180
2022/12/23 0:00,部署 A,ユーザー1432,0,247,345,0,180
2022/12/23 0:00,部署 A,ユーザー1434,0,213,278,0,180
2022/12/22 0:00,部署 A,ユーザー1436,0,148,215,0,180
2022/12/23 0:00,部署 A,ユーザー1437,0,1009,1004,1,180
2022/12/23 0:00,部署 A,ユーザー1438,0,489,451,5,180
2022/12/23 0:00,部署 A,ユーザー1439,0,1258,1571,0,180
2022/12/23 0:00,部署 A,ユーザー1440,0,1290,1227,0,180
2022/12/19 0:00,部署 A,ユーザー1442,0,5,5,0,180
2022/12/23 0:00,部署 A,ユーザー1443,0,690,2235,0,180
2022/12/22 0:00,部署 A,ユーザー1445,0,770,1276,0,180
2022/12/23 0:00,部署 A,ユーザー1447,0,1284,1740,0,180
2022/12/23 0:00,部署 A,ユーザー1448,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー1450,0,1610,1495,1,180
,部署 A,ユーザー1452,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1453,0,1567,3311,3,180
2022/12/23 0:00,部署 A,ユーザー1454,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー1456,0,487,534,2,180
2022/12/23 0:00,部署 A,ユーザー1457,0,1779,2411,0,180
2022/12/23 0:00,部署 A,ユーザー1458,0,418,460,0,180
2022/12/22 0:00,部署 A,ユーザー1459,0,3465,4816,0,180
2022/7/26 0:00,部署 A,ユーザー1460,0,434,1600,1,180
2022/4/15 0:00,部署 A,ユーザー1461,0,0,16490,0,180
2022/12/23 0:00,部署 A,ユーザー1463,0,271,257,0,180
2021/12/21 0:00,部署 A,ユーザー1465,0,0,321,0,180
2022/12/22 0:00,部署 A,ユーザー1466,0,1055,978,0,180
,部署 A,ユーザー1468,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー1469,0,159,144,0,180
2022/12/22 0:00,部署 A,ユーザー1470,0,183,518,0,180
2022/12/23 0:00,部署 A,ユーザー1471,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1472,0,0,3,0,180
2022/12/23 0:00,部署 A,ユーザー1474,0,2119,2170,1,180
2022/12/23 0:00,部署 A,ユーザー1476,0,165,143,0,180
,部署 A,ユーザー1478,0,0,7,0,180
2022/3/31 0:00,部署 A,ユーザー1479,0,0,219,0,180
2022/12/23 0:00,部署 A,ユーザー1480,0,1619,1578,0,180
2022/12/23 0:00,部署 A,ユーザー1481,0,426,358,0,180
2022/12/23 0:00,部署 A,ユーザー1482,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー1484,0,957,968,0,180
2022/12/23 0:00,部署 A,ユーザー1485,0,944,1021,0,180
2022/12/23 0:00,部署 A,ユーザー1486,0,763,717,0,180
2022/12/23 0:00,部署 A,ユーザー1487,0,317,301,0,180
2022/12/23 0:00,部署 A,ユーザー1488,0,2488,2126,0,180
2022/12/12 0:00,部署 A,ユーザー1489,0,1,12,0,180
2022/12/23 0:00,部署 A,ユーザー1490,0,0,1,0,180
2022/12/22 0:00,部署 A,ユーザー1491,0,990,925,0,180
2022/12/23 0:00,部署 A,ユーザー1492,0,2285,2256,1,180
2022/12/23 0:00,部署 A,ユーザー1493,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー1494,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1495,0,257,260,0,180
2022/12/23 0:00,部署 A,ユーザー1496,0,306,372,0,180
2022/12/23 0:00,部署 A,ユーザー1497,0,1304,1278,0,180
2022/12/23 0:00,部署 A,ユーザー1499,0,593,669,0,180
,部署 A,ユーザー1502,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1503,0,411,416,0,180
2022/12/23 0:00,部署 A,ユーザー1504,0,979,964,0,180
2022/12/22 0:00,部署 A,ユーザー1505,0,673,844,0,180
2022/12/23 0:00,部署 A,ユーザー1506,0,805,872,0,180
2022/12/24 0:00,部署 A,ユーザー1507,0,637,484,0,180
,部署 A,ユーザー1508,0,0,0,0,180
,部署 A,ユーザー1509,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1510,0,720,713,0,180
2022/12/23 0:00,部署 A,ユーザー1511,0,859,1219,0,180
2022/12/23 0:00,部署 A,ユーザー1512,0,646,833,0,180
2022/12/23 0:00,部署 A,ユーザー1513,0,1250,2053,0,180
2022/12/23 0:00,部署 A,ユーザー1514,0,147,145,0,180
2022/11/11 0:00,部署 A,ユーザー1516,0,0,1893,0,180
2022/12/23 0:00,部署 A,ユーザー1519,0,608,568,0,180
2022/12/24 0:00,部署 A,ユーザー1520,0,3925,3646,5,180
2022/12/23 0:00,部署 A,ユーザー1522,0,166,176,0,180
2022/3/31 0:00,部署 A,ユーザー1523,0,0,316,0,180
,部署 A,ユーザー1524,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1525,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー1526,0,360,641,0,180
2022/12/23 0:00,部署 A,ユーザー1527,0,135,126,0,180
,部署 A,ユーザー1528,0,0,2,0,180
2022/12/15 0:00,部署 A,ユーザー1531,0,8,6,0,180
2022/12/23 0:00,部署 A,ユーザー1533,0,1978,1925,0,180
2022/12/23 0:00,部署 A,ユーザー1536,0,309,316,0,180
2022/12/23 0:00,部署 A,ユーザー1539,0,1700,1827,0,180
2022/12/23 0:00,部署 A,ユーザー1540,0,1787,1625,3,180
2022/12/23 0:00,部署 A,ユーザー1541,0,1741,1703,0,180
2022/12/23 0:00,部署 A,ユーザー1542,0,407,457,0,180
2022/12/23 0:00,部署 A,ユーザー1544,0,0,0,0,180
,部署 A,ユーザー1545,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー1546,0,3026,2828,0,180
2022/12/9 0:00,部署 A,ユーザー1547,0,0,4,0,180
2022/12/16 0:00,部署 A,ユーザー1548,0,0,471,0,180
2022/12/22 0:00,部署 A,ユーザー1551,0,2157,2166,0,180
2022/12/23 0:00,部署 A,ユーザー1552,0,130,198,0,180
2022/12/22 0:00,部署 A,ユーザー1553,0,168,248,0,180
2022/12/23 0:00,部署 A,ユーザー1554,0,649,616,0,180
2022/12/23 0:00,部署 A,ユーザー1555,0,150,161,0,180
,部署 A,ユーザー1556,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1557,0,186,185,0,180
2022/12/23 0:00,部署 A,ユーザー1558,0,298,299,0,180
2022/12/23 0:00,部署 A,ユーザー1559,0,618,2036,0,180
2022/12/23 0:00,部署 A,ユーザー1561,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー1562,0,794,1794,0,180
2022/12/22 0:00,部署 A,ユーザー1563,0,1046,995,0,180
2022/12/23 0:00,部署 A,ユーザー1564,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1567,0,1595,1609,0,180
2022/12/23 0:00,部署 A,ユーザー1568,0,1060,1034,0,180
2022/12/23 0:00,部署 A,ユーザー1569,0,39,16,0,180
2022/12/23 0:00,部署 A,ユーザー1570,0,118,175,0,180
2022/12/23 0:00,部署 A,ユーザー1571,0,82,392,0,180
2022/12/23 0:00,部署 A,ユーザー1573,0,221,198,0,180
2022/12/23 0:00,部署 A,ユーザー1575,0,1287,1264,0,180
2022/12/23 0:00,部署 A,ユーザー1576,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1578,0,1586,1699,6,180
2022/12/23 0:00,部署 A,ユーザー1579,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー1580,0,1374,1341,0,180
2022/12/23 0:00,部署 A,ユーザー1581,0,1446,2850,0,180
2022/12/24 0:00,部署 A,ユーザー1582,0,1976,1862,0,180
2022/12/23 0:00,部署 A,ユーザー1583,0,304,347,0,180
2022/12/23 0:00,部署 A,ユーザー1585,0,1317,1249,0,180
2022/12/23 0:00,部署 A,ユーザー1586,0,290,711,0,180
2022/12/24 0:00,部署 A,ユーザー1588,0,2011,1922,0,180
2022/12/23 0:00,部署 A,ユーザー1591,0,310,300,0,180
2022/12/22 0:00,部署 A,ユーザー1593,0,44,85,2,180
2022/12/23 0:00,部署 A,ユーザー1594,0,487,472,0,180
2022/12/23 0:00,部署 A,ユーザー1595,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1596,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー1599,0,384,347,0,180
2022/12/23 0:00,部署 A,ユーザー1600,0,841,857,0,180
2022/12/23 0:00,部署 A,ユーザー1601,0,196,359,0,180
2022/12/22 0:00,部署 A,ユーザー1602,0,305,302,0,180
2022/12/23 0:00,部署 A,ユーザー1603,0,3739,5447,0,180
2022/12/23 0:00,部署 A,ユーザー1606,0,2937,3210,1,180
2022/12/23 0:00,部署 A,ユーザー1607,0,0,1,0,180
2022/11/4 0:00,部署 A,ユーザー1608,0,0,43,0,180
2022/12/22 0:00,部署 A,ユーザー1609,0,531,582,0,180
2022/12/23 0:00,部署 A,ユーザー1610,0,396,394,0,180
2022/12/23 0:00,部署 A,ユーザー1611,0,140,143,0,180
2022/12/23 0:00,部署 A,ユーザー1612,0,90,108,0,180
2022/6/29 0:00,部署 A,ユーザー1613,0,7,21,0,180
2022/11/4 0:00,部署 A,ユーザー1614,0,0,67,0,180
2022/12/23 0:00,部署 A,ユーザー1615,0,110,189,0,180
2022/11/11 0:00,部署 A,ユーザー1617,0,0,63,0,180
2022/12/23 0:00,部署 A,ユーザー1618,0,0,0,0,180
,部署 A,ユーザー1619,0,0,0,0,180
2022/12/22 0:00,部署 A,ユーザー1620,0,1448,1773,0,180
2022/12/23 0:00,部署 A,ユーザー1621,0,1136,1313,0,180
2022/12/23 0:00,部署 A,ユーザー1622,0,310,325,0,180
2022/12/24 0:00,部署 A,ユーザー1623,0,2214,3608,0,180
2022/12/16 0:00,部署 A,ユーザー1624,0,0,264,0,180
2022/12/24 0:00,部署 A,ユーザー1625,0,885,927,0,180
2022/12/23 0:00,部署 A,ユーザー1626,0,188,190,0,180
2022/7/29 0:00,部署 A,ユーザー1627,0,2048,2953,2,180
2022/12/23 0:00,部署 A,ユーザー1628,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1629,0,1031,1639,0,180
2022/12/23 0:00,部署 A,ユーザー1630,0,1124,794,2,180
2022/11/5 0:00,部署 A,ユーザー1632,0,0,2,0,180
2022/12/22 0:00,部署 A,ユーザー1633,0,276,555,0,180
2022/12/23 0:00,部署 A,ユーザー1636,0,1595,1580,0,180
2022/12/23 0:00,部署 A,ユーザー1637,0,1252,1413,5,180
2022/12/23 0:00,部署 A,ユーザー1638,0,970,960,4,180
2022/12/23 0:00,部署 A,ユーザー1639,0,690,593,0,180
2022/12/12 0:00,部署 A,ユーザー1640,0,308,884,0,180
2022/12/24 0:00,部署 A,ユーザー1642,0,1663,1638,0,180
2022/12/23 0:00,部署 A,ユーザー1643,0,3704,3709,0,180
2022/12/23 0:00,部署 A,ユーザー1646,0,1961,1863,0,180
,部署 A,ユーザー1650,0,0,2,0,180
2022/12/23 0:00,部署 A,ユーザー1651,0,2029,2138,0,180
,部署 A,ユーザー1652,0,0,2,0,180
2022/12/22 0:00,部署 A,ユーザー1654,0,755,736,0,180
2022/12/23 0:00,部署 A,ユーザー1656,0,861,2322,0,180
2022/12/23 0:00,部署 A,ユーザー1657,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー1658,0,229,237,1,180
2022/12/23 0:00,部署 A,ユーザー1660,0,379,372,0,180
2022/12/23 0:00,部署 A,ユーザー1661,0,590,590,0,180
2022/12/23 0:00,部署 A,ユーザー1662,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1663,0,442,871,0,180
2022/12/22 0:00,部署 A,ユーザー1664,0,1463,1514,2,180
2022/12/22 0:00,部署 A,ユーザー1665,0,390,566,0,180
2022/10/17 0:00,部署 A,ユーザー1666,0,493,2177,0,180
2022/12/24 0:00,部署 A,ユーザー1668,0,3077,2744,1,180
2022/12/23 0:00,部署 A,ユーザー1669,0,250,406,0,180
2022/8/10 0:00,部署 A,ユーザー1670,0,4481,5161,0,180
2022/11/11 0:00,部署 A,ユーザー1671,0,0,159,0,180
,部署 A,ユーザー1672,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー1673,0,2827,3034,0,180
2022/8/15 0:00,部署 A,ユーザー1674,0,126,405,0,180
2022/12/23 0:00,部署 A,ユーザー1677,0,617,669,1,180
2022/12/22 0:00,部署 A,ユーザー1678,0,190,231,0,180
2022/12/23 0:00,部署 A,ユーザー1679,0,3075,3040,0,180
2022/12/22 0:00,部署 A,ユーザー1680,0,1350,1204,0,180
2022/12/22 0:00,部署 A,ユーザー1681,0,1589,1365,0,180
2022/12/23 0:00,部署 A,ユーザー1682,0,1587,1542,0,180
2022/12/23 0:00,部署 A,ユーザー1683,0,570,535,0,180
2022/12/23 0:00,部署 A,ユーザー1684,0,541,473,0,180
2022/12/24 0:00,部署 A,ユーザー1687,0,800,780,0,180
2022/12/24 0:00,部署 A,ユーザー1689,0,1762,1686,0,180
2022/12/23 0:00,部署 A,ユーザー1690,0,1396,2571,1,180
2022/12/23 0:00,部署 A,ユーザー1691,0,713,917,0,180
2022/12/23 0:00,部署 A,ユーザー1692,0,527,658,0,180
2022/12/23 0:00,部署 A,ユーザー1696,0,2057,1990,0,180
2022/12/23 0:00,部署 A,ユーザー1697,0,780,965,2,180
2022/12/23 0:00,部署 A,ユーザー1698,0,228,226,0,180
2022/12/23 0:00,部署 A,ユーザー1699,0,32,25,0,180
2022/12/23 0:00,部署 A,ユーザー1700,0,1824,4251,7,180
2022/12/23 0:00,部署 A,ユーザー1702,0,497,486,0,180
2022/10/27 0:00,部署 A,ユーザー1704,0,2,5,0,180
2022/12/23 0:00,部署 A,ユーザー1705,0,1811,1703,0,180
2022/12/23 0:00,部署 A,ユーザー1706,0,0,1,0,180
2022/12/23 0:00,部署 A,ユーザー1707,0,352,352,0,180
2022/12/23 0:00,部署 A,ユーザー1708,0,415,669,0,180
2022/12/23 0:00,部署 A,ユーザー1709,0,0,0,0,180
2022/12/23 0:00,部署 A,ユーザー1711,0,280,265,0,180
2022/12/23 0:00,部署 A,ユーザー1713,0,0,1,0,180
2022/12/24 0:00,部署 A,ユーザー1714,0,1639,1688,1,180
2022/12/22 0:00,部署 A,ユーザー1715,0,310,466,0,180
2022/12/23 0:00,部署 A,ユーザー1717,0,2551,2805,0,180
2022/12/23 0:00,部署 A,ユーザー1718,0,811,836,0,180
2022/12/23 0:00,部署 A,ユーザー1719,0,455,838,0,180
2022/12/23 0:00,部署 A,ユーザー1721,0,442,2445,0,180
,部署 A,ユーザー1722,0,0,0,0,180
2022/12/24 0:00,部署 A,ユーザー1724,0,472,462,0,180
2022/12/23 0:00,その他,ユーザー1725,0,347,332,3,180
2022/12/23 0:00,その他,ユーザー1726,0,1434,1988,0,180
,その他,ユーザー1727,0,0,20,0,180
,その他,ユーザー1728,0,0,57,0,180
2022/12/23 0:00,その他,ユーザー1729,0,361,335,0,180
,その他,ユーザー1730,0,0,0,0,180
2022/12/24 0:00,その他,ユーザー1731,0,631,630,0,180
2022/11/4 0:00,その他,ユーザー1732,0,0,13,0,180
2022/12/23 0:00,その他,ユーザー1733,0,1454,1912,3,180
2022/12/9 0:00,その他,ユーザー1734,0,0,2,0,180
2022/12/22 0:00,その他,ユーザー1736,0,466,506,0,180
2022/12/23 0:00,その他,ユーザー1737,0,585,1059,0,180
2022/12/23 0:00,その他,ユーザー1738,0,1877,2208,0,180
2022/12/23 0:00,その他,ユーザー1740,0,1163,2965,0,180
2022/12/23 0:00,その他,ユーザー1741,0,869,829,0,180
2022/12/23 0:00,その他,ユーザー1744,0,314,320,0,180
2022/12/23 0:00,その他,ユーザー1745,0,2550,4759,0,180
2022/12/23 0:00,その他,ユーザー1746,0,149,195,0,180
2022/12/21 0:00,その他,ユーザー1747,0,509,805,0,180
2022/12/23 0:00,その他,ユーザー1748,0,707,908,1,180
2022/12/23 0:00,その他,ユーザー1749,0,319,344,0,180
2022/12/23 0:00,その他,ユーザー1750,0,2181,1903,0,180
2022/11/12 0:00,その他,ユーザー1752,0,0,32,0,180
2022/4/5 0:00,その他,ユーザー1753,0,0,335,0,180
2022/12/24 0:00,その他,ユーザー1754,0,948,1579,0,180
2022/12/23 0:00,その他,ユーザー1757,0,3454,3337,0,180
2022/12/22 0:00,その他,ユーザー1758,0,4386,5903,0,180
2022/12/23 0:00,その他,ユーザー1759,0,0,5,0,180
2022/12/23 0:00,その他,ユーザー1760,0,326,328,0,180
2022/12/23 0:00,その他,ユーザー1761,0,1483,1413,0,180
2022/12/23 0:00,その他,ユーザー1762,0,1823,1777,0,180
,その他,ユーザー1763,0,0,13,0,180
2022/12/23 0:00,その他,ユーザー1764,0,940,1267,0,180
2022/12/23 0:00,その他,ユーザー1765,0,0,1,0,180
,その他,ユーザー1766,0,0,0,0,180
2022/12/23 0:00,その他,ユーザー1767,0,204,277,0,180
2022/11/29 0:00,その他,ユーザー1769,0,6,43,0,180
2022/12/23 0:00,その他,ユーザー1770,0,0,1,0,180
2022/12/21 0:00,その他,ユーザー1774,0,1248,1210,9,180
2022/12/23 0:00,その他,ユーザー1775,0,392,424,0,180
2022/12/23 0:00,その他,ユーザー1776,0,464,436,0,180
2022/12/23 0:00,その他,ユーザー1778,0,222,210,0,180
2022/12/23 0:00,その他,ユーザー1779,0,694,683,0,180
2022/12/23 0:00,その他,ユーザー1780,0,1664,1610,0,180
,その他,ユーザー1781,0,0,1,0,180
2022/12/23 0:00,その他,ユーザー1782,0,1399,1374,0,180
2022/12/23 0:00,その他,ユーザー1783,0,1408,1341,2,180
2022/12/23 0:00,その他,ユーザー1784,0,600,2140,0,180
2022/12/23 0:00,その他,ユーザー1785,0,121,132,0,180
2022/12/23 0:00,その他,ユーザー1786,0,195,282,0,180
2022/12/23 0:00,その他,ユーザー1788,0,199,216,0,180
2022/12/23 0:00,その他,ユーザー1789,0,0,1,0,180
2022/12/23 0:00,その他,ユーザー1790,0,180,224,0,180
2022/12/23 0:00,その他,ユーザー1791,0,414,417,0,180
2022/12/23 0:00,その他,ユーザー1794,0,354,350,0,180
2022/12/24 0:00,その他,ユーザー1795,0,2094,5612,5,180
2022/11/4 0:00,その他,ユーザー1799,0,0,83,0,180
2022/12/23 0:00,その他,ユーザー1800,0,918,961,0,180
2022/12/24 0:00,その他,ユーザー1801,0,2847,4446,0,180
2022/12/23 0:00,その他,ユーザー1802,0,2238,2155,0,180
2022/12/23 0:00,その他,ユーザー1803,0,0,1,0,180
,その他,ユーザー1804,0,0,0,0,180
2022/12/23 0:00,その他,ユーザー1805,0,770,774,0,180
2022/12/23 0:00,その他,ユーザー1806,0,735,1038,0,180
2022/12/23 0:00,その他,ユーザー1807,0,315,264,0,180
2022/12/23 0:00,その他,ユーザー1809,0,262,289,0,180
2022/12/24 0:00,その他,ユーザー1810,0,223,218,0,180
,その他,ユーザー1812,0,0,1,0,180
2022/12/23 0:00,その他,ユーザー1813,0,1291,1677,0,180
2022/12/23 0:00,その他,ユーザー1814,0,537,549,0,180
2022/12/23 0:00,その他,ユーザー1815,0,0,0,0,180
2022/12/22 0:00,その他,ユーザー1817,0,638,844,0,180
2022/12/23 0:00,その他,ユーザー1818,0,0,1,0,180
2022/12/23 0:00,その他,ユーザー1820,0,361,381,0,180
2022/11/11 0:00,その他,ユーザー1821,0,0,2,0,180
2022/12/23 0:00,その他,ユーザー1822,0,244,617,0,180
2022/12/23 0:00,その他,ユーザー1823,0,1443,1440,1,180
2022/12/22 0:00,その他,ユーザー1824,0,2224,2202,0,180
2022/12/23 0:00,その他,ユーザー1825,0,597,389,0,180
2022/12/23 0:00,その他,ユーザー1828,0,2557,2575,0,180
2022/12/23 0:00,その他,ユーザー1830,0,989,963,0,180
2022/12/23 0:00,その他,ユーザー1832,0,266,327,0,180
2022/12/23 0:00,その他,ユーザー1833,0,2614,2852,0,180
2022/12/23 0:00,その他,ユーザー1835,0,2063,2385,0,180
2022/12/23 0:00,その他,ユーザー1836,0,1147,870,1,180
2022/12/23 0:00,その他,ユーザー1838,0,94,97,0,180
2022/1/26 0:00,その他,ユーザー1839,0,0,9,0,180
,その他,ユーザー1841,0,0,0,0,180
2022/12/23 0:00,その他,ユーザー1844,0,264,300,0,180
2022/12/23 0:00,その他,ユーザー1845,0,249,719,0,180
2022/12/23 0:00,その他,ユーザー1846,0,1688,1593,0,180
2022/12/24 0:00,その他,ユーザー1847,0,264,260,0,180
2022/12/24 0:00,その他,ユーザー1848,0,4059,2932,1,180
2022/12/23 0:00,その他,ユーザー1849,0,762,792,0,180
,その他,ユーザー1850,0,0,0,0,180
2022/12/23 0:00,その他,ユーザー1851,0,244,368,1,180
2022/12/23 0:00,その他,ユーザー1852,0,337,444,0,180
2022/12/23 0:00,その他,ユーザー1853,0,0,0,0,180
2022/12/23 0:00,その他,ユーザー1854,0,3762,3714,0,180
2022/12/23 0:00,その他,ユーザー1855,0,3315,3042,0,180
2022/12/23 0:00,その他,ユーザー1856,0,8246,8063,0,180
2022/6/30 0:00,その他,ユーザー1857,0,129,249,1,180
2022/12/23 0:00,その他,ユーザー1859,0,0,8,0,180
2022/12/23 0:00,その他,ユーザー1860,0,153,169,1,180
,その他,ユーザー1861,0,0,1,0,180
2022/12/22 0:00,その他,ユーザー1862,0,991,956,1,180
2022/9/8 0:00,その他,ユーザー1864,0,1,10,0,180
2022/12/23 0:00,その他,ユーザー1868,0,260,257,0,180
2022/12/23 0:00,その他,ユーザー1869,0,23,2,0,180
2022/12/23 0:00,その他,ユーザー1870,0,571,752,0,180
2022/12/23 0:00,その他,ユーザー1873,0,278,306,0,180
2022/12/23 0:00,その他,ユーザー1874,0,589,570,0,180
2022/12/23 0:00,その他,ユーザー1876,0,283,287,0,180
2022/12/23 0:00,その他,ユーザー1877,0,989,964,0,180
2022/12/24 0:00,その他,ユーザー1879,0,1139,981,0,180
2022/12/24 0:00,その他,ユーザー1880,0,1475,1177,0,180
,その他,ユーザー1881,0,0,12,0,180
,その他,ユーザー1884,0,0,1,0,180
2022/12/23 0:00,その他,ユーザー1885,0,277,269,0,180
2022/12/23 0:00,その他,ユーザー1886,0,514,1413,0,180
2022/12/23 0:00,その他,ユーザー1887,0,0,0,0,180
2022/12/24 0:00,その他,ユーザー1890,0,223,303,0,180
2022/12/23 0:00,その他,ユーザー1891,0,0,0,0,180
